load_scale,comms_duty_scale,payload_duty_scale,eclipse_fraction,eta_cell,f_array,f_eol_pv,eta_sun_path,eta_recharge_path,eta_discharge,f_cap_eol_batt,passed,failure_mode,recharge_margin,dod_actual,min_soc,recharge_utilization
0.958775939215438,0.8538509595074634,0.8151757440552367,0.37728326612990476,0.29022152620179953,0.8328529934035019,0.9040266596374049,0.9064825001530041,0.8717892704478322,0.9246208076212801,0.8445779963717804,True,,2.885713203418945,0.15886621018066205,0.841133789819338,0.30334906988572774
1.032529639391235,1.0140491271467282,0.8740453753855904,0.3883874689585764,0.2763067638127535,0.8875131205553413,0.8874105539477269,0.8432408482530253,0.8464835456236521,0.9674192373872658,0.8006598712401334,True,,2.2595080750831986,0.18047921416288404,0.819520785837116,0.39579745021825186
1.037162708560172,1.1878982358335533,0.9664451375175039,0.36707469248045554,0.3097004648397242,0.8524101405440649,0.8725424227649616,0.8918608237530161,0.831834215313301,0.9233155807656943,0.7623957032977521,True,,2.5412808100286424,0.19400998820278736,0.8059900117972126,0.33280168308912567
1.0271577134152599,1.2309488609454873,1.1956935429782876,0.3498883936989948,0.2952020743668789,0.9012915618827035,0.8450353870582178,0.8855921241368647,0.8330621597888678,0.9392093157490791,0.9106074303510134,True,,2.5711481095987687,0.15265785237373575,0.8473421476262643,0.31440437540634464
0.9667245146355653,1.0756462752769906,1.1679648022378446,0.38304602018791983,0.2810558697589523,0.8723982670874612,0.845697557958441,0.8905087802959013,0.8279607165380922,0.9545152460986116,0.80033203779945,True,,2.2358831586659833,0.17052291866188807,0.8294770813381119,0.37180929841890165
1.011608066153336,1.3211908323181023,1.1229649550780647,0.3710718754375782,0.3123352392155811,0.8583309243358769,0.8433884790854191,0.8992957895080261,0.8281026743404906,0.9513082313183648,0.7659835176857067,True,,2.489203197499179,0.1874971546187193,0.8125028453812807,0.3307607023316446
1.0058342904570363,0.9465440415150371,0.9941260076993846,0.37874890561466723,0.2984843405423141,0.8145431145999735,0.9213057700598596,0.914451987142312,0.8265973443089546,0.9187411682995403,0.885930004452407,True,,2.5045081215586187,0.1623105517832577,0.8376894482167423,0.33721573377275793
1.0109344298364507,0.755122143699636,1.184435460651954,0.3188686178547688,0.28804803206286317,0.8103999529891057,0.8442355081987222,0.9253438550051574,0.8734160774671825,0.9589068970833009,0.7307163225396045,True,,2.8395806107325274,0.15856474720434066,0.8414352527956593,0.2813020727104072
1.0435714388974096,1.1579767101832255,0.9921032153742534,0.36286679824063434,0.3125716918508027,0.8980259969122198,0.8330773648588816,0.926072933129271,0.8211838034760682,0.949049062098309,0.7627109321097472,True,,2.727955123417942,0.1872804784964731,0.8127195215035269,0.3125700306115718
1.011179777438734,0.7242108412376406,1.1016952018558612,0.39149142294266714,0.2940608370076969,0.8763318868487857,0.8468636903261514,0.9320558046733649,0.891788958859211,0.9878894457701163,0.8408634232148412,True,,2.6615704246430556,0.16025454658567362,0.8397454534143264,0.30848639674216144
1.0339456781535947,0.8867495465950294,1.1518058463091907,0.3665489686093273,0.27564191802974053,0.8414475152099787,0.8655092554760286,0.8959980913558199,0.8726179923834743,0.9618998932688514,0.76205128957129,True,,2.187862022324014,0.17862945936283692,0.8213705406371631,0.3853455792133663
1.0033789534744446,1.0780168348634194,1.269523010126597,0.37496489463245314,0.31356007232846095,0.8374958191409563,0.7455288965671961,0.8582108915127279,0.8701852663077579,0.9794126215700298,0.8292273928478031,True,,1.958040896608622,0.16346785775950556,0.8365321422404944,0.4366851569657206
1.0144559699344993,0.9846427779926828,1.006551312312726,0.3567274582101066,0.28658216031733486,0.8566565248544732,0.8617996960456148,0.8499423757333333,0.8571429090280219,0.931149861627741,0.8343321883179166,True,,2.4251195621608455,0.16350621721983127,0.8364937827801687,0.34477259799218213
1.031564411291927,0.9713570855692741,0.9606084668580374,0.3581215024458631,0.3444855086403393,0.8096443422943591,0.7737246713540841,0.9154817692345368,0.8624985858556341,0.918445592400213,0.8827417057124672,True,,2.577096568833008,0.1595891424413125,0.8404108575586875,0.326469447505992
0.9271422090072167,0.8228814950769991,1.209261304418255,0.38405055084747636,0.2924974064851929,0.8359696401226968,0.8941622640048205,0.8987993442703942,0.8373121611145159,0.9765112704411656,0.8425138444143282,True,,2.7992897106335692,0.1475886076562276,0.8524113923437724,0.2928031185875138
0.9840164391821349,0.9983796415849995,1.2207778868023769,0.34260423302986176,0.2689505429011443,0.8683761421857058,0.7982759762817896,0.9299463195154839,0.8247020219494192,0.9569630067240762,0.7816768498273212,True,,2.1913161351667108,0.15931893750264425,0.8406810624973557,0.398217800321683
0.9764813672853602,1.1505493733106689,0.9334938261414526,0.34064721763480427,0.3254986845422877,0.8723891910503242,0.8259045929888963,0.9092731181091137,0.8366556942761769,0.9865627094236952,0.7705416984676253,True,,3.5428962544297935,0.15796632911020425,0.8420336708897957,0.2470222276735986
0.9680561075878329,1.0029951874804028,0.8492449402203602,0.3464357195045722,0.2983384806819299,0.8389572836330511,0.7924885282685775,0.8649140245434608,0.8106492440519646,0.9724915446723627,0.757761289050995,True,,2.54106607010643,0.16073980929972254,0.8392601907002775,0.3447101198198266
0.9862428874386658,0.8754661180538409,1.197855169924917,0.35646892804939223,0.3030222931764334,0.8980074484550192,0.904024546484075,0.8879121057379271,0.8637482332758731,0.9713645296104055,0.7553412297162848,True,,3.5062484059647834,0.16583071239212144,0.8341692876078786,0.23928780037142752
1.0747470655617197,0.8128692309104004,0.7687408939606938,0.32379822177330514,0.30491058801551707,0.8813495624350076,0.8496315162731854,0.9085609969754211,0.8200405607993142,0.9591169034187433,0.8157634872130886,True,,3.210553970513557,0.15432461620204008,0.8456753837979599,0.274353420000339
0.9567084442153378,0.8785608125566632,0.7610797857187522,0.37062117860759347,0.27877439720661273,0.8269370657635309,0.9167974963659078,0.8777306963645282,0.869554848734585,0.9328686970673682,0.7289074148237046,True,,2.8022523313848495,0.17974739985887667,0.8202526001411233,0.3119149870263965
1.0484139177295742,1.0588500628621538,0.9747557327786935,0.3527150622785561,0.26668378486576805,0.8117255939080338,0.909637229091958,0.9301029155993259,0.8704009384083925,0.9297805070688181,0.8064487016507738,True,,2.220714057579352,0.17504083013473537,0.8249591698652646,0.4237619674198852
0.9158565114192098,1.0515403393539564,1.0153659573593732,0.3730737852022182,0.32849061416626885,0.8678370419168232,0.8874783173003051,0.8911893594503691,0.8577932059508198,0.909468383808345,0.7228380587033484,True,,3.585471746286363,0.18292979885052663,0.8170702011494734,0.24498518064287989
